var,chunk_file,size_bytes
dynamic/data,0.10.16.57,2956747
dynamic/data,0.6.35.59,71980
dynamic/data,0.4.13.63,72304
dynamic/data,0.0.34.38,71960
dynamic/data,0.3.10.5,71960
dynamic/data,0.13.9.63,1160621
dynamic/data,0.8.7.27,71960
dynamic/data,0.11.9.29,82097
dynamic/data,0.13.34.46,71960
dynamic/data,0.11.10.36,5083495
dynamic/data,0.2.30.61,76982
dynamic/data,0.12.1.21,615863
dynamic/data,0.15.16.2,71960
dynamic/data,0.10.5.28,71960
dynamic/data,0.9.0.38,71960
dynamic/data,0.9.31.70,72152
dynamic/data,0.6.22.67,73683
dynamic/data,0.1.27.52,71960
dynamic/data,0.9.13.21,2216337
dynamic/data,0.15.29.9,71960
dynamic/data,0.2.10.62,3737319
dynamic/data,0.9.25.65,71960
dynamic/data,0.5.19.34,71960
dynamic/data,0.3.5.69,577593
dynamic/data,0.2.30.48,78074
dynamic/data,0.13.1.64,71960
dynamic/data,0.14.19.46,72132
dynamic/data,0.2.35.43,71980
dynamic/data,0.0.16.16,71960
dynamic/data,0.12.14.20,436780
dynamic/data,0.3.31.28,71960
dynamic/data,0.6.10.18,8552581
dynamic/data,0.14.32.18,76948
dynamic/data,0.4.26.11,71960
dynamic/data,0.4.15.37,8146673
dynamic/data,0.4.20.15,71960
dynamic/data,0.3.12.10,71960
dynamic/data,0.9.15.10,71960
dynamic/data,0.10.1.58,71960
dynamic/data,0.10.0.12,71960
dynamic/data,0.8.11.6,71960
dynamic/data,0.14.27.16,71960
dynamic/data,0.10.17.45,71960
dynamic/data,0.14.28.16,71960
dynamic/data,0.8.29.60,71960
dynamic/data,0.7.17.6,71960
dynamic/data,0.10.34.17,71960
dynamic/data,0.0.7.6,71960
dynamic/data,0.1.8.66,71960
dynamic/data,0.1.35.36,71980
dynamic/data,0.14.16.17,71960
dynamic/data,0.7.18.47,71960
dynamic/data,0.9.30.61,76982
dynamic/data,0.15.11.62,75858
dynamic/data,0.6.19.3,75905
dynamic/data,0.9.27.51,71960
dynamic/data,0.8.25.15,71960
dynamic/data,0.9.11.20,71960
dynamic/data,0.11.28.9,71960
dynamic/data,0.15.28.29,72728
dynamic/data,0.13.25.18,71960
dynamic/data,0.10.15.31,483313
dynamic/data,0.1.32.69,71960
dynamic/data,0.9.14.65,71960
dynamic/data,0.9.6.20,3437972
dynamic/data,0.6.35.16,71980
dynamic/data,0.10.3.49,683842
dynamic/data,0.13.9.39,8311852
dynamic/data,0.9.34.21,71960
dynamic/data,0.11.16.37,9363891
dynamic/data,0.4.23.57,2706639
dynamic/data,0.15.18.27,6914148
dynamic/data,0.7.25.19,71960
dynamic/data,0.14.28.13,71960
dynamic/data,0.4.12.46,5178632
dynamic/data,0.7.17.40,9387686
dynamic/data,0.11.0.56,71960
dynamic/data,0.2.4.43,1181797
dynamic/data,0.5.4.33,71960
dynamic/data,0.1.4.38,6649727
dynamic/data,0.8.32.37,71960
dynamic/data,0.13.16.28,71960
dynamic/data,0.12.26.67,796592
dynamic/data,0.0.5.31,846406
dynamic/data,0.15.33.69,74168
dynamic/data,0.15.14.51,1445884
dynamic/data,0.0.7.10,6294416
dynamic/data,0.9.15.41,9174068
dynamic/data,0.11.15.17,102338
dynamic/data,0.15.33.1,76968
dynamic/data,0.4.10.17,8586821
dynamic/data,0.14.5.13,1519128
dynamic/data,0.5.16.2,71960
dynamic/data,0.9.14.55,9452534
dynamic/data,0.2.5.70,222976
dynamic/data,0.5.30.10,71960
dynamic/data,0.7.19.69,73297
dynamic/data,0.8.23.1,71960
dynamic/data,0.14.15.8,71960
dynamic/data,0.10.11.47,7220645
dynamic/data,0.11.9.52,5499411
dynamic/data,0.1.14.35,6694780
dynamic/data,0.15.24.58,1891801
dynamic/data,0.3.6.48,7543271
dynamic/data,0.4.28.60,71960
dynamic/data,0.10.27.48,87700
dynamic/data,0.5.9.70,72152
dynamic/data,0.12.35.49,71980
dynamic/data,0.8.7.26,71960
dynamic/data,0.7.30.66,72814
dynamic/data,0.15.12.16,1464160
dynamic/data,0.0.19.50,71960
dynamic/data,0.6.28.0,71960
dynamic/data,0.4.17.8,71960
dynamic/data,0.4.28.49,71960
dynamic/data,0.14.32.23,78994
dynamic/data,0.11.10.58,5271791
dynamic/data,0.6.13.30,71960
dynamic/data,0.7.1.45,103456
dynamic/data,0.13.17.69,91379
dynamic/data,0.12.1.43,72239
dynamic/data,0.7.0.51,71960
dynamic/data,0.13.25.41,71960
dynamic/data,0.10.13.40,2461939
dynamic/data,0.3.4.66,1646163
dynamic/data,0.13.29.51,71960
dynamic/data,0.2.8.41,5739950
dynamic/data,0.5.12.63,71960
dynamic/data,0.2.26.17,71960
dynamic/data,0.10.7.46,7740905
dynamic/data,0.13.14.8,71960
dynamic/data,0.14.19.32,73694
dynamic/data,0.11.22.48,71960
dynamic/data,0.4.17.14,71960
dynamic/data,0.15.2.67,71960
dynamic/data,0.11.4.63,1447725
dynamic/data,0.0.30.56,77984
dynamic/data,0.2.11.13,6909873
dynamic/data,0.7.3.40,2123492
dynamic/data,0.8.0.9,71960
dynamic/data,0.15.29.26,73914
dynamic/data,0.7.9.0,71960
dynamic/data,0.9.2.54,490129
dynamic/data,0.5.10.3,71960
dynamic/data,0.7.29.37,71960
dynamic/data,0.0.35.6,71980
dynamic/data,0.8.11.5,71960
dynamic/data,0.2.18.11,71960
dynamic/data,0.13.35.57,71980
dynamic/data,0.5.30.19,71960
dynamic/data,0.11.16.35,3458707
dynamic/data,0.12.17.14,71960
dynamic/data,0.1.18.62,7450907
dynamic/data,0.4.13.30,71960
dynamic/data,0.2.13.55,8974002
dynamic/data,0.9.32.12,82316
dynamic/data,0.6.1.59,71960
dynamic/data,0.1.0.2,71960
dynamic/data,0.1.22.24,10005417
dynamic/data,0.5.12.58,6046566
dynamic/data,0.5.11.57,9349345
dynamic/data,0.9.9.66,71960
dynamic/data,0.15.33.5,84330
dynamic/data,0.6.2.39,316262
dynamic/data,0.14.9.39,8322706
dynamic/data,0.11.10.2,71960
dynamic/data,0.15.33.23,84876
dynamic/data,0.8.7.11,8016194
dynamic/data,0.6.3.19,745906
dynamic/data,0.0.24.37,71960
dynamic/data,0.13.5.27,124419
dynamic/data,0.6.17.45,71960
dynamic/data,0.12.19.1,79063
dynamic/data,0.1.23.24,9046943
dynamic/data,0.5.30.25,71960
dynamic/data,0.14.22.28,71960
dynamic/data,0.3.15.31,481402
dynamic/data,0.8.3.17,419711
dynamic/data,0.12.32.38,71960
dynamic/data,0.14.11.6,71960
dynamic/data,0.12.7.28,71960
dynamic/data,0.14.13.31,419402
dynamic/data,0.5.19.1,72208
dynamic/data,0.10.18.33,71960
dynamic/data,0.10.11.32,186668
dynamic/data,0.0.31.8,71960
dynamic/data,0.10.31.47,71960
dynamic/data,0.14.7.64,71960
dynamic/data,0.8.21.14,71960
dynamic/data,0.6.13.34,1911695
dynamic/data,0.12.15.26,71960
dynamic/data,0.0.4.7,799755
dynamic/data,0.4.33.51,71960
dynamic/data,0.1.15.20,4708297
dynamic/data,0.1.30.62,76406
dynamic/data,0.8.27.37,71960
dynamic/data,0.12.33.58,71960
dynamic/data,0.1.24.1,71960
dynamic/data,0.7.22.38,4010872
dynamic/data,0.15.10.44,7557235
dynamic/data,0.10.4.16,1001301
dynamic/data,0.0.32.12,82316
dynamic/data,0.6.33.10,71960
dynamic/data,0.8.23.0,72150
dynamic/data,0.9.11.23,71960
dynamic/data,0.2.12.8,71960
dynamic/data,0.12.35.39,71980
dynamic/data,0.14.17.58,3738575
dynamic/data,0.10.7.63,1616088
dynamic/data,0.8.7.25,71960
dynamic/data,0.3.33.54,71960
dynamic/data,0.5.5.36,5344715
dynamic/data,0.10.23.24,8979053
dynamic/data,0.11.7.56,7418817
dynamic/data,0.2.21.2,71960
dynamic/data,0.10.6.29,71960
dynamic/data,0.0.0.62,71960
dynamic/data,0.5.30.46,83688
dynamic/data,0.1.4.52,2878861
dynamic/data,0.2.23.26,71960
dynamic/data,0.6.16.64,79271
dynamic/data,0.4.29.3,71960
dynamic/data,0.8.17.24,5063325
dynamic/data,0.3.2.68,71960
dynamic/data,0.4.16.7,71960
dynamic/data,0.5.13.63,72304
dynamic/data,0.7.24.44,71960
dynamic/data,0.6.25.32,71960
dynamic/data,0.15.16.0,71960
dynamic/data,0.0.2.41,72246
dynamic/data,0.9.7.47,6932675
dynamic/data,0.0.31.20,97406
dynamic/data,0.8.33.59,71960
dynamic/data,0.0.4.20,733152
dynamic/data,0.2.24.61,1087143
dynamic/data,0.7.16.52,71960
dynamic/data,0.12.12.66,71960
dynamic/data,0.7.21.7,83647
dynamic/data,0.7.15.70,72152
dynamic/data,0.5.31.51,71960
dynamic/data,0.2.26.61,71960
dynamic/data,0.14.29.34,71960
dynamic/data,0.0.35.63,71980
dynamic/data,0.5.14.30,197280
dynamic/data,0.10.35.39,71980
dynamic/data,0.3.23.56,71960
dynamic/data,0.15.14.10,71960
dynamic/data,0.9.27.42,71960
dynamic/data,0.1.0.24,71960
dynamic/data,0.10.24.9,71960
dynamic/data,0.15.10.66,71960
dynamic/data,0.1.7.49,6649108
dynamic/data,0.14.12.30,71960
dynamic/data,0.4.25.45,71960
dynamic/data,0.7.12.42,4176777
dynamic/data,0.15.34.37,71960
dynamic/data,0.1.15.67,72923
dynamic/data,0.1.32.50,71960
dynamic/data,0.0.3.57,819542
dynamic/data,0.0.26.6,71960
dynamic/data,0.8.20.44,6053873
dynamic/data,0.8.7.10,6424548
dynamic/data,0.5.20.6,79518
dynamic/data,0.12.13.57,2251882
dynamic/data,0.0.5.36,5370910
dynamic/data,0.5.10.24,71960
dynamic/data,0.6.31.22,85395
dynamic/data,0.13.20.15,71960
dynamic/data,0.7.1.26,502521
dynamic/data,0.3.5.29,71960
dynamic/data,0.4.33.44,71960
dynamic/data,0.8.3.16,749963
dynamic/data,0.9.19.46,72132
dynamic/data,0.12.8.54,5704282
dynamic/data,0.0.7.15,7669029
dynamic/data,0.5.7.36,7429730
dynamic/data,0.12.8.18,4908180
dynamic/data,0.11.6.68,72289
dynamic/data,0.5.23.22,8158879
dynamic/data,0.10.5.45,3445829
dynamic/data,0.11.19.45,72111
dynamic/data,0.4.21.21,3815969
dynamic/data,0.12.9.36,1933367
dynamic/data,0.2.20.60,4783667
dynamic/data,0.4.9.31,71960
dynamic/data,0.0.23.23,9090532
dynamic/data,0.15.15.12,71960
dynamic/data,0.7.3.21,392608
dynamic/data,0.7.23.10,71960
dynamic/data,0.4.32.59,71960
dynamic/data,0.12.2.5,71960
dynamic/data,0.1.24.39,2014268
dynamic/data,0.4.29.50,71960
dynamic/data,0.15.17.52,71960
dynamic/data,0.9.1.34,71960
dynamic/data,0.8.21.37,1504055
dynamic/data,0.10.23.69,71960
dynamic/data,0.3.3.47,83952
dynamic/data,0.0.33.52,71960
dynamic/data,0.12.2.36,71960
dynamic/data,0.6.29.6,71960
dynamic/data,0.14.14.53,1986046
dynamic/data,0.9.28.46,71960
dynamic/data,0.9.15.17,102233
dynamic/data,0.6.10.5,71960
dynamic/data,0.3.11.21,71960
dynamic/data,0.11.21.9,71960
dynamic/data,0.0.16.58,2159628
dynamic/data,0.12.5.64,2135483
dynamic/data,0.12.6.11,6690464
dynamic/data,0.5.29.4,71960
dynamic/data,0.4.5.22,710790
dynamic/data,0.14.1.46,138582
dynamic/data,0.0.10.66,71960
dynamic/data,0.15.5.40,7211559
dynamic/data,0.3.13.18,1351847
dynamic/data,0.14.7.14,7700068
dynamic/data,0.12.1.48,71960
dynamic/data,0.12.31.30,71960
dynamic/data,0.3.1.65,71960
dynamic/data,0.0.30.0,71960
dynamic/data,0.0.19.49,72260
dynamic/data,0.12.27.29,71960
dynamic/data,0.4.29.22,72679
dynamic/data,0.15.14.1,71960
dynamic/data,0.4.6.25,71960
dynamic/data,0.7.2.67,71960
dynamic/data,0.15.3.61,668902
dynamic/data,0.4.15.6,71960
dynamic/data,0.10.14.40,4731790
dynamic/data,0.9.26.52,71960
dynamic/data,0.10.27.50,71960
dynamic/data,0.3.30.11,71960
dynamic/data,0.8.35.16,71980
dynamic/data,0.11.3.56,630743
dynamic/data,0.4.7.28,71960
dynamic/data,0.4.23.28,71960
dynamic/data,0.10.2.18,919309
dynamic/data,0.13.8.3,71960
dynamic/data,0.5.6.39,5573132
dynamic/data,0.14.29.43,71960
dynamic/data,0.7.4.62,1062950
dynamic/data,0.4.25.9,71960
dynamic/data,0.3.17.53,122052
dynamic/data,0.5.33.45,71960
dynamic/data,0.7.33.41,71960
dynamic/data,0.0.24.39,2015988
dynamic/data,0.12.30.30,71960
dynamic/data,0.4.2.16,568395
dynamic/data,0.8.33.21,81604
dynamic/data,0.10.23.53,71960
dynamic/data,0.14.15.66,77708
dynamic/data,0.7.19.51,71960
dynamic/data,0.10.33.2,77618
dynamic/data,0.15.31.5,71960
dynamic/data,0.12.15.18,4568551
dynamic/data,0.2.5.49,4462373
dynamic/data,0.13.7.14,7699526
dynamic/data,0.5.0.38,71960
dynamic/data,0.12.14.54,8038911
dynamic/data,0.4.3.19,741577
dynamic/data,0.1.27.20,3178770
dynamic/data,0.0.14.43,4869190
dynamic/data,0.10.29.29,72454
dynamic/data,0.10.21.24,8035468
dynamic/data,0.4.16.33,5975121
dynamic/data,0.15.23.24,9023538
dynamic/data,0.0.10.12,6293083
dynamic/data,0.5.18.20,7980466
dynamic/data,0.6.15.60,71960
dynamic/data,0.8.21.45,120030
dynamic/data,0.4.22.25,8242669
dynamic/data,0.4.15.28,71960
dynamic/data,0.8.3.15,496073
dynamic/data,0.6.29.45,71960
dynamic/data,0.15.12.54,9417449
dynamic/data,0.13.12.21,71960
dynamic/data,0.9.6.27,71960
dynamic/data,0.8.12.34,1106942
dynamic/data,0.12.13.49,6858991
dynamic/data,0.7.27.69,71960
dynamic/data,0.0.33.22,89454
dynamic/data,0.1.7.63,1616689
dynamic/data,0.3.1.49,71960
dynamic/data,0.8.29.12,71960
dynamic/data,0.2.13.58,772328
dynamic/data,0.14.6.43,8690454
dynamic/data,0.5.27.69,71960
dynamic/data,0.2.15.31,481440
dynamic/data,0.5.18.37,5937596
dynamic/data,0.7.18.55,5180642
dynamic/data,0.5.30.9,71960
dynamic/data,0.15.15.35,8372701
dynamic/data,0.2.9.47,4737753
dynamic/data,0.0.0.67,71960
dynamic/data,0.8.30.38,71960
dynamic/data,0.11.34.16,71960
dynamic/data,0.5.8.39,9262725
dynamic/data,0.2.22.35,71960
dynamic/data,0.4.8.4,71960
dynamic/data,0.0.2.46,218316
dynamic/data,0.15.29.49,71960
dynamic/data,0.12.32.43,71960
dynamic/data,0.14.32.47,71960
dynamic/data,0.1.14.32,7084659
dynamic/data,0.8.18.26,9331796
dynamic/data,0.1.3.35,71960
dynamic/data,0.7.32.50,71960
dynamic/data,0.13.3.1,71960
dynamic/data,0.5.13.8,71960
dynamic/data,0.14.33.69,74168
dynamic/data,0.9.3.50,629888
dynamic/data,0.14.16.13,71960
dynamic/data,0.2.28.33,71960
dynamic/data,0.10.21.53,71960
dynamic/data,0.8.19.16,71960
dynamic/data,0.9.10.8,71960
dynamic/data,0.11.22.52,71960
dynamic/data,0.4.17.58,3731102
dynamic/data,0.15.26.62,71960
dynamic/data,0.5.10.38,729701
dynamic/data,0.8.27.52,71960
dynamic/data,0.8.31.56,71960
dynamic/data,0.13.17.61,1466956
dynamic/data,0.14.16.70,72152
dynamic/data,0.0.31.22,85395
dynamic/data,0.10.19.56,1221948
dynamic/data,0.5.31.62,71960
dynamic/data,0.4.14.5,71960
dynamic/data,0.2.10.21,71960
dynamic/data,0.15.10.49,8547084
dynamic/data,0.6.35.34,71980
dynamic/data,0.0.21.0,78229
dynamic/data,0.15.29.44,71960
dynamic/data,0.13.7.23,3501020
dynamic/data,0.4.24.8,71960
dynamic/data,0.8.16.26,71960
dynamic/data,0.11.31.37,77352
dynamic/data,0.3.10.24,71960
dynamic/data,0.10.30.5,71960
dynamic/data,0.9.12.46,5197171
dynamic/data,0.5.25.28,71960
dynamic/data,0.9.0.14,71960
dynamic/data,0.4.17.22,5913195
dynamic/data,0.0.23.62,5388590
dynamic/data,0.11.18.47,71960
dynamic/data,0.14.4.11,1062398
dynamic/data,0.0.23.43,71960
dynamic/data,0.15.0.25,71960
dynamic/data,0.1.16.21,8337543
dynamic/data,0.7.21.20,71960
dynamic/data,0.11.5.33,178742
dynamic/data,0.4.16.23,7102203
dynamic/data,0.1.15.60,71960
dynamic/data,0.0.22.70,72152
dynamic/data,0.8.30.51,78652
dynamic/data,0.1.34.34,71960
dynamic/data,0.8.3.1,71960
dynamic/data,0.3.2.28,71960
dynamic/data,0.1.28.62,71960
dynamic/data,0.6.27.14,71960
dynamic/data,0.0.28.10,71960
dynamic/data,0.9.13.33,1352552
dynamic/data,0.13.17.17,172744
dynamic/data,0.2.14.64,71960
dynamic/data,0.11.1.23,442096
dynamic/data,0.6.26.62,71960
dynamic/data,0.14.4.36,71960
dynamic/data,0.7.22.47,71960
dynamic/data,0.14.24.63,7822014
dynamic/data,0.8.13.26,71960
dynamic/data,0.2.31.67,86850
dynamic/data,0.7.2.48,151641
dynamic/data,0.11.16.55,2111443
dynamic/data,0.11.28.8,71960
dynamic/data,0.5.10.63,71960
dynamic/data,0.3.32.13,79284
dynamic/data,0.9.30.69,71960
dynamic/data,0.2.31.8,71960
dynamic/data,0.6.35.61,71980
dynamic/data,0.8.31.70,72152
dynamic/data,0.10.15.15,71960
dynamic/data,0.4.17.49,73610
dynamic/data,0.10.34.14,71960
dynamic/data,0.1.29.47,71960
dynamic/data,0.3.0.46,71960
dynamic/data,0.10.21.45,119428
dynamic/data,0.7.4.43,1213370
dynamic/data,0.11.18.60,995870
dynamic/data,0.3.31.69,71960
dynamic/data,0.6.28.61,71960
dynamic/data,0.15.4.26,105907
dynamic/data,0.5.24.67,71960
dynamic/data,0.9.19.12,71960
dynamic/data,0.9.8.43,8338639
dynamic/data,0.9.21.16,71960
dynamic/data,0.4.34.49,71960
dynamic/data,0.14.0.7,71960
dynamic/data,0.12.2.42,71960
dynamic/data,0.1.32.15,81102
dynamic/data,0.6.20.31,71960
dynamic/data,0.0.15.64,72068
dynamic/data,0.1.30.34,71960
dynamic/data,0.12.21.48,71960
dynamic/data,0.14.35.37,71980
dynamic/data,0.12.2.16,572699
dynamic/data,0.10.34.39,71960
dynamic/data,0.3.29.6,71960
dynamic/data,0.14.21.10,71960
dynamic/data,0.0.33.34,71960
dynamic/data,0.15.13.54,9832617
dynamic/data,0.8.21.9,71960
dynamic/data,0.0.0.70,72152
dynamic/data,0.1.28.70,72152
dynamic/data,0.13.25.15,71960
dynamic/data,0.2.0.48,71960
dynamic/data,0.5.15.13,72043
dynamic/data,0.7.23.13,71960
dynamic/data,0.3.10.50,5642372
dynamic/data,0.6.32.24,71960
dynamic/data,0.11.10.55,7785014
dynamic/data,0.7.21.66,71984
dynamic/data,0.11.25.59,71960
dynamic/data,0.12.6.14,5470565
dynamic/data,0.4.4.52,2870634
dynamic/data,0.3.35.60,71980
dynamic/data,0.8.16.11,71960
dynamic/data,0.14.26.44,72228
dynamic/data,0.9.29.68,71960
dynamic/data,0.13.28.14,71960
dynamic/data,0.5.23.14,71960
dynamic/data,0.12.28.9,71960
dynamic/data,0.2.31.33,83720
dynamic/data,0.4.13.4,571078
dynamic/data,0.7.19.17,71960
dynamic/data,0.0.28.67,71960
dynamic/data,0.13.12.14,7491130
dynamic/data,0.6.20.8,74941
dynamic/data,0.4.5.55,3218464
dynamic/data,0.2.17.10,71960
dynamic/data,0.14.1.43,72240
dynamic/data,0.4.16.47,71960
dynamic/data,0.4.23.7,71960
dynamic/data,0.7.18.27,7025693
dynamic/data,0.13.13.2,71960
dynamic/data,0.11.16.7,71960
dynamic/data,0.11.16.32,754410
dynamic/data,0.5.14.32,7089287
dynamic/data,0.10.24.68,215523
dynamic/data,0.2.24.28,71960
dynamic/data,0.10.35.55,71980
dynamic/data,0.1.18.35,71960
dynamic/data,0.2.25.24,71960
dynamic/data,0.6.32.28,81022
dynamic/data,0.15.20.33,71960
dynamic/data,0.14.15.56,2485374
dynamic/data,0.9.23.43,71960
dynamic/data,0.2.4.46,1573872
dynamic/data,0.5.1.3,71960
dynamic/data,0.12.34.64,71960
dynamic/data,0.10.29.25,71960
dynamic/data,0.7.35.70,72898
dynamic/data,0.8.16.51,571862
dynamic/data,0.4.1.46,139062
dynamic/data,0.3.30.68,71960
dynamic/data,0.9.32.53,71960
dynamic/data,0.9.2.30,768704
dynamic/data,0.3.32.17,71960
dynamic/data,0.14.14.45,2005988
dynamic/data,0.14.27.0,71960
dynamic/data,0.13.8.54,5725646
dynamic/data,0.8.8.29,71960
dynamic/data,0.13.29.37,71960
dynamic/data,0.14.19.39,8789652
dynamic/data,0.0.7.23,3439234
dynamic/data,0.11.33.13,71960
dynamic/data,0.1.6.46,8607482
dynamic/data,0.14.13.16,2552773
dynamic/data,0.4.2.49,71960
dynamic/data,0.10.22.61,4240348
dynamic/data,0.11.7.31,71960
dynamic/data,0.0.25.3,71960
dynamic/data,0.14.23.30,71960
dynamic/data,0.15.8.27,71960
dynamic/data,0.13.35.16,71980
dynamic/data,0.7.31.52,71960
dynamic/data,0.15.8.24,2593103
dynamic/data,0.10.3.62,670119
dynamic/data,0.14.7.4,71960
dynamic/data,0.10.31.46,71960
dynamic/data,0.12.27.28,71960
dynamic/data,0.9.31.15,86566
dynamic/data,0.9.11.52,5030804
dynamic/data,0.13.10.62,3685103
dynamic/data,0.14.1.0,71960
dynamic/data,0.9.20.70,416532
dynamic/data,0.7.22.11,71960
dynamic/data,0.12.25.46,71960
dynamic/data,0.4.23.51,71960
dynamic/data,0.1.24.69,1668354
dynamic/data,0.13.10.1,71960
dynamic/data,0.2.15.50,6606088
dynamic/data,0.2.28.22,442918
dynamic/data,0.15.14.42,6813221
dynamic/data,0.15.3.27,71960
dynamic/data,0.10.2.20,324648
dynamic/data,0.0.33.55,71960
dynamic/data,0.10.28.26,71978
dynamic/data,0.13.5.37,7894209
dynamic/data,0.12.32.65,71960
dynamic/data,0.13.21.0,117125
dynamic/data,0.8.21.8,81789
dynamic/data,0.2.8.44,5423043
dynamic/data,0.11.29.8,71960
dynamic/data,0.4.28.22,444307
dynamic/data,0.15.10.41,4270359
dynamic/data,0.0.21.5,74374
dynamic/data,0.7.2.29,80050
dynamic/data,0.11.4.60,1005140
dynamic/data,0.4.7.7,71960
dynamic/data,0.10.15.63,72509
dynamic/data,0.7.15.44,4387355
dynamic/data,0.5.35.51,71980
dynamic/data,0.14.25.0,71960
dynamic/data,0.15.15.27,71960
dynamic/data,0.9.27.25,71960
dynamic/data,0.1.11.8,71960
dynamic/data,0.14.27.45,71960
dynamic/data,0.11.16.14,71960
dynamic/data,0.7.25.41,71960
dynamic/data,0.8.8.14,7104128
dynamic/data,0.2.13.27,71960
dynamic/data,0.13.16.6,71960
dynamic/data,0.7.14.20,440506
dynamic/data,0.4.34.42,71960
dynamic/data,0.5.25.41,71960
dynamic/data,0.4.16.51,571839
dynamic/data,0.7.4.24,406808
dynamic/data,0.0.18.37,5915299
dynamic/data,0.7.3.30,1035914
dynamic/data,0.6.14.11,71960
dynamic/data,0.15.20.66,71960
dynamic/data,0.1.13.34,1906245
dynamic/data,0.13.13.8,71960
dynamic/data,0.7.13.3,139378
dynamic/data,0.9.7.23,3494129
dynamic/data,0.1.34.48,71960
dynamic/data,0.3.34.5,71960
dynamic/data,0.12.7.56,7401221
dynamic/data,0.6.35.1,71980
dynamic/data,0.4.22.6,72412
dynamic/data,0.9.34.35,71960
dynamic/data,0.6.32.60,71960
dynamic/data,0.11.5.31,890380
dynamic/data,0.12.4.15,796218
dynamic/data,0.7.21.26,10265164
dynamic/data,0.0.16.57,2925669
dynamic/data,0.8.33.3,82912
dynamic/data,0.2.28.23,71960
dynamic/data,0.12.15.65,72004
dynamic/data,0.11.34.6,71960
dynamic/data,0.8.8.28,71960
dynamic/data,0.4.32.9,75504
dynamic/data,0.10.25.61,71960
dynamic/data,0.4.29.40,71960
dynamic/data,0.0.22.64,7508664
dynamic/data,0.3.21.9,71960
dynamic/data,0.2.32.0,71960
dynamic/data,0.6.13.64,71960
dynamic/data,0.12.33.29,80574
dynamic/data,0.10.11.23,71960
dynamic/data,0.1.11.47,7398090
dynamic/data,0.6.23.19,71960
dynamic/data,0.12.22.52,71960
dynamic/data,0.10.5.41,5216260
dynamic/data,0.12.5.56,2904189
dynamic/data,0.10.6.19,494692
dynamic/data,0.1.31.2,71960
dynamic/data,0.12.17.6,71960
dynamic/data,0.1.0.38,71960
dynamic/data,0.14.35.30,71980
dynamic/data,0.9.20.4,72142
dynamic/data,0.13.7.39,8411726
dynamic/data,0.7.5.65,1120645
dynamic/data,0.12.34.0,84890
dynamic/data,0.15.16.6,71960
dynamic/data,0.2.21.5,74374
dynamic/data,0.13.19.42,8325547
dynamic/data,0.2.10.32,71960
dynamic/data,0.13.10.2,71960
dynamic/data,0.9.11.70,72152
dynamic/data,0.14.7.66,377220
dynamic/data,0.12.11.37,4042009
dynamic/data,0.3.12.48,7035248
dynamic/data,0.4.13.36,622779
dynamic/data,0.12.4.45,1491748
dynamic/data,0.14.16.47,71960
dynamic/data,0.4.12.14,7467689
dynamic/data,0.0.2.54,490713
dynamic/data,0.0.16.3,72152
dynamic/data,0.3.21.63,6925724
dynamic/data,0.7.7.60,6876336
dynamic/data,0.11.25.3,71960
dynamic/data,0.8.21.7,83580
dynamic/data,0.0.4.33,71960
dynamic/data,0.12.16.36,5457562
dynamic/data,0.5.7.7,71960
dynamic/data,0.10.20.7,93998
dynamic/data,0.0.20.66,71960
dynamic/data,0.0.6.12,6595019
dynamic/data,0.12.21.0,117352
dynamic/data,0.14.21.27,3090065
dynamic/data,0.10.16.39,8587477
dynamic/data,0.7.12.65,71994
dynamic/data,0.11.23.26,71960
dynamic/data,0.4.16.26,71960
dynamic/data,0.15.35.19,71990
dynamic/data,0.9.29.31,71960
dynamic/data,0.15.13.45,2086155
dynamic/data,0.14.20.31,71960
dynamic/data,0.1.9.1,71960
dynamic/data,0.8.8.13,7061722
dynamic/data,0.10.4.50,1607185
dynamic/data,0.4.11.30,71960
dynamic/data,0.2.18.18,71960
dynamic/data,0.12.23.69,71960
dynamic/data,0.6.20.28,71960
dynamic/data,0.4.13.62,71960
dynamic/data,0.1.2.32,71960
dynamic/data,0.2.31.21,114528
dynamic/data,0.8.4.19,346987
dynamic/data,0.2.25.32,71960
dynamic/data,0.1.9.57,7262896
dynamic/data,0.11.28.31,71960
dynamic/data,0.9.16.58,2254568
dynamic/data,0.13.24.55,71960
dynamic/data,0.1.11.31,138520
dynamic/data,0.11.31.60,71960
dynamic/data,0.3.24.2,71960
dynamic/data,0.2.26.26,71960
dynamic/data,0.5.27.58,71960
dynamic/data,0.0.5.49,4479865
dynamic/data,0.3.33.42,71960
dynamic/data,0.11.13.56,5829657
dynamic/data,0.0.7.28,71960
dynamic/data,0.10.3.18,737398
dynamic/data,0.8.11.60,1739852
dynamic/data,0.9.13.37,658026
dynamic/data,0.4.35.41,71980
dynamic/data,0.3.31.12,71960
dynamic/data,0.8.33.2,77618
dynamic/data,0.13.16.64,79282
dynamic/data,0.12.10.66,71960
dynamic/data,0.8.8.27,71960
dynamic/data,0.13.20.1,218002
dynamic/data,0.1.21.29,72051
dynamic/data,0.1.34.15,71960
dynamic/data,0.3.11.6,71960
dynamic/data,0.11.25.12,71960
dynamic/data,0.10.35.64,71980
