dataset,sample_idx,var,n_chunks
single,532,secdf,4
single,532,range,4
single,532,primn,4
single,532,primf,4
single,532,pastr,4
single,532,c4per,4
single,532,c3per,4
single,532,urban,4
single,532,c4ann,4
single,532,secmb,4
single,532,secdn,4
single,532,secma,4
single,532,c3nfx,4
single,532,c3ann,4
single,532,number_of_people,4
single,532,kg_class,4
single,532,weighted_PCT_SAND,2
single,532,weighted_PCT_CLAY,2
single,532,weighted_ORGANIC,2
single,532,SLOPE,2
single,532,elevation,2
single,532,ASPECT,2
single,532,LULC_states,6
single,533,secdf,8
single,533,range,8
single,533,pastr,8
single,533,primf,8
single,533,c4per,8
single,533,primn,8
single,533,c4ann,8
single,533,c3per,8
single,533,urban,8
single,533,secmb,8
single,533,secma,8
single,533,secdn,8
single,533,c3nfx,8
single,533,c3ann,8
single,533,number_of_people,8
single,533,kg_class,8
single,533,weighted_PCT_SAND,4
single,533,weighted_PCT_CLAY,4
single,533,weighted_ORGANIC,4
single,533,SLOPE,4
single,533,elevation,4
single,533,ASPECT,4
single,533,LULC_states,12
single,534,secdf,8
single,534,range,8
single,534,primn,8
single,534,primf,8
single,534,pastr,8
single,534,c4per,8
single,534,c3per,8
single,534,secma,8
single,534,c4ann,8
single,534,secmb,8
single,534,urban,8
single,534,secdn,8
single,534,c3nfx,8
single,534,c3ann,8
single,534,number_of_people,8
single,534,kg_class,8
single,534,weighted_PCT_SAND,4
single,534,weighted_PCT_CLAY,4
single,534,weighted_ORGANIC,4
single,534,SLOPE,4
single,534,elevation,4
single,534,ASPECT,4
single,534,LULC_states,12
single,535,secdf,4
single,535,range,4
single,535,primn,4
single,535,pastr,4
single,535,primf,4
single,535,c4per,4
single,535,c3per,4
single,535,c4ann,4
single,535,urban,4
single,535,secmb,4
single,535,secdn,4
single,535,secma,4
single,535,c3nfx,4
single,535,c3ann,4
single,535,number_of_people,4
single,535,kg_class,4
single,535,weighted_PCT_SAND,2
single,535,weighted_PCT_CLAY,2
single,535,weighted_ORGANIC,2
single,535,elevation,2
single,535,SLOPE,2
single,535,ASPECT,2
single,535,LULC_states,6
single,536,primn,4
single,536,range,4
single,536,secdf,4
single,536,primf,4
single,536,c4per,4
single,536,pastr,4
single,536,c4ann,4
single,536,c3per,4
single,536,urban,4
single,536,secmb,4
single,536,secma,4
single,536,c3nfx,4
single,536,secdn,4
single,536,c3ann,4
single,536,number_of_people,4
single,536,kg_class,4
single,536,weighted_PCT_SAND,2
single,536,weighted_PCT_CLAY,2
single,536,weighted_ORGANIC,2
single,536,SLOPE,2
single,536,elevation,2
single,536,ASPECT,2
single,536,LULC_states,6
single,537,secdf,8
single,537,range,8
single,537,pastr,8
single,537,primf,8
single,537,primn,8
single,537,c4ann,8
single,537,urban,8
single,537,c4per,8
single,537,c3per,8
single,537,secmb,8
single,537,secma,8
single,537,secdn,8
single,537,c3nfx,8
single,537,c3ann,8
single,537,number_of_people,8
single,537,kg_class,8
single,537,weighted_PCT_CLAY,4
single,537,SLOPE,4
single,537,weighted_PCT_SAND,4
single,537,weighted_ORGANIC,4
single,537,elevation,4
single,537,ASPECT,4
single,537,LULC_states,12
single,538,secdf,8
single,538,primn,8
single,538,c4per,8
single,538,primf,8
single,538,c4ann,8
single,538,range,8
single,538,pastr,8
single,538,c3per,8
single,538,secmb,8
single,538,urban,8
single,538,secdn,8
single,538,secma,8
single,538,c3nfx,8
single,538,c3ann,8
single,538,number_of_people,8
single,538,kg_class,8
single,538,weighted_PCT_SAND,4
single,538,weighted_PCT_CLAY,4
single,538,weighted_ORGANIC,4
single,538,SLOPE,4
single,538,elevation,4
single,538,ASPECT,4
single,538,LULC_states,12
single,539,secdf,4
single,539,range,4
single,539,primn,4
single,539,pastr,4
single,539,primf,4
single,539,c4per,4
single,539,c4ann,4
single,539,c3per,4
single,539,urban,4
single,539,secmb,4
single,539,secma,4
single,539,secdn,4
single,539,c3nfx,4
single,539,c3ann,4
single,539,number_of_people,4
single,539,kg_class,4
single,539,weighted_PCT_SAND,2
single,539,weighted_PCT_CLAY,2
single,539,weighted_ORGANIC,2
single,539,SLOPE,2
single,539,elevation,2
single,539,ASPECT,2
single,539,LULC_states,6
single,540,secdf,4
single,540,range,4
single,540,primn,4
single,540,primf,4
single,540,pastr,4
single,540,c4per,4
single,540,c4ann,4
single,540,c3per,4
single,540,urban,4
single,540,secmb,4
single,540,secma,4
single,540,c3ann,4
single,540,secdn,4
single,540,c3nfx,4
single,540,number_of_people,4
single,540,kg_class,4
single,540,weighted_PCT_SAND,2
single,540,weighted_PCT_CLAY,2
single,540,weighted_ORGANIC,2
single,540,SLOPE,2
single,540,elevation,2
single,540,ASPECT,2
single,540,LULC_states,6
single,541,secdf,8
single,541,range,8
single,541,primn,8
single,541,primf,8
single,541,pastr,8
single,541,c4per,8
single,541,c4ann,8
single,541,c3per,8
single,541,urban,8
single,541,secmb,8
single,541,secma,8
single,541,secdn,8
single,541,c3nfx,8
single,541,c3ann,8
single,541,number_of_people,8
single,541,kg_class,8
single,541,weighted_PCT_SAND,4
single,541,weighted_PCT_CLAY,4
single,541,weighted_ORGANIC,4
single,541,SLOPE,4
single,541,elevation,4
single,541,ASPECT,4
single,541,LULC_states,12
single,542,secdf,4
single,542,range,4
single,542,primn,4
single,542,primf,4
single,542,pastr,4
single,542,c4per,4
single,542,c3per,4
single,542,secmb,4
single,542,c4ann,4
single,542,urban,4
single,542,secdn,4
single,542,secma,4
single,542,c3ann,4
single,542,c3nfx,4
single,542,number_of_people,4
single,542,kg_class,4
single,542,weighted_PCT_SAND,2
single,542,weighted_PCT_CLAY,2
single,542,weighted_ORGANIC,2
single,542,SLOPE,2
single,542,elevation,2
single,542,ASPECT,2
single,542,LULC_states,6
single,543,range,2
single,543,secdf,2
single,543,primn,2
single,543,primf,2
single,543,pastr,2
single,543,c4ann,2
single,543,c4per,2
single,543,urban,2
single,543,c3per,2
single,543,secmb,2
single,543,secma,2
single,543,secdn,2
single,543,c3nfx,2
single,543,c3ann,2
single,543,number_of_people,2
single,543,kg_class,2
single,543,weighted_PCT_SAND,1
single,543,weighted_PCT_CLAY,1
single,543,weighted_ORGANIC,1
single,543,SLOPE,1
single,543,elevation,1
single,543,ASPECT,1
single,543,LULC_states,3
single,544,range,8
single,544,pastr,8
single,544,primn,8
single,544,secdf,8
single,544,c4ann,8
single,544,primf,8
single,544,c4per,8
single,544,c3per,8
single,544,secmb,8
single,544,urban,8
single,544,secma,8
single,544,secdn,8
single,544,c3nfx,8
single,544,c3ann,8
single,544,number_of_people,8
single,544,kg_class,8
single,544,weighted_PCT_SAND,4
single,544,weighted_PCT_CLAY,4
single,544,weighted_ORGANIC,4
single,544,SLOPE,4
single,544,elevation,4
single,544,ASPECT,4
single,544,LULC_states,12
single,545,secdf,4
single,545,primn,4
single,545,range,4
single,545,primf,4
single,545,pastr,4
single,545,c4per,4
single,545,c4ann,4
single,545,c3per,4
single,545,urban,4
single,545,secdn,4
single,545,secmb,4
single,545,c3nfx,4
single,545,secma,4
single,545,c3ann,4
single,545,number_of_people,4
single,545,kg_class,4
single,545,weighted_PCT_CLAY,2
single,545,weighted_PCT_SAND,2
single,545,weighted_ORGANIC,2
single,545,elevation,2
single,545,SLOPE,2
single,545,ASPECT,2
single,545,LULC_states,6
single,546,range,8
single,546,secdf,8
single,546,primf,8
single,546,primn,8
single,546,c4ann,8
single,546,pastr,8
single,546,c3per,8
single,546,c4per,8
single,546,secmb,8
single,546,urban,8
single,546,secma,8
single,546,secdn,8
single,546,c3nfx,8
single,546,c3ann,8
single,546,number_of_people,8
single,546,kg_class,8
single,546,weighted_PCT_SAND,4
single,546,weighted_PCT_CLAY,4
single,546,weighted_ORGANIC,4
single,546,SLOPE,4
single,546,elevation,4
single,546,ASPECT,4
single,546,LULC_states,12
single,547,primn,8
single,547,primf,8
single,547,pastr,8
single,547,range,8
single,547,secdf,8
single,547,c4per,8
single,547,c4ann,8
single,547,urban,8
single,547,c3per,8
single,547,secmb,8
single,547,secdn,8
single,547,secma,8
single,547,c3nfx,8
single,547,c3ann,8
single,547,number_of_people,8
single,547,kg_class,8
single,547,weighted_PCT_SAND,4
single,547,weighted_PCT_CLAY,4
single,547,weighted_ORGANIC,4
single,547,SLOPE,4
single,547,elevation,4
single,547,ASPECT,4
single,547,LULC_states,12
single,548,secdf,8
single,548,pastr,8
single,548,range,8
single,548,primn,8
single,548,primf,8
single,548,c4per,8
single,548,urban,8
single,548,c4ann,8
single,548,c3per,8
single,548,secmb,8
single,548,c3ann,8
single,548,secdn,8
single,548,secma,8
single,548,c3nfx,8
single,548,number_of_people,8
single,548,kg_class,8
single,548,weighted_PCT_SAND,4
single,548,weighted_PCT_CLAY,4
single,548,weighted_ORGANIC,4
single,548,ASPECT,4
single,548,elevation,4
single,548,SLOPE,4
single,548,LULC_states,12
single,549,secdf,4
single,549,range,4
single,549,primn,4
single,549,pastr,4
single,549,primf,4
single,549,c4ann,4
single,549,c4per,4
single,549,c3per,4
single,549,urban,4
single,549,secmb,4
single,549,secma,4
single,549,secdn,4
single,549,c3nfx,4
single,549,c3ann,4
single,549,number_of_people,4
single,549,kg_class,4
single,549,weighted_PCT_SAND,2
single,549,weighted_PCT_CLAY,2
single,549,weighted_ORGANIC,2
single,549,SLOPE,2
single,549,elevation,2
single,549,ASPECT,2
single,549,LULC_states,6
single,550,secdf,8
single,550,range,8
single,550,primn,8
single,550,primf,8
single,550,pastr,8
single,550,c4per,8
single,550,c4ann,8
single,550,c3per,8
single,550,urban,8
single,550,secmb,8
single,550,secdn,8
single,550,secma,8
single,550,c3nfx,8
single,550,c3ann,8
single,550,number_of_people,8
single,550,kg_class,8
single,550,weighted_PCT_SAND,4
single,550,weighted_ORGANIC,4
single,550,weighted_PCT_CLAY,4
single,550,SLOPE,4
single,550,elevation,4
single,550,ASPECT,4
single,550,LULC_states,12
single,551,secdf,4
single,551,range,4
single,551,primn,4
single,551,primf,4
single,551,pastr,4
single,551,c4ann,4
single,551,c4per,4
single,551,c3per,4
single,551,secmb,4
single,551,urban,4
single,551,secdn,4
single,551,c3nfx,4
single,551,secma,4
single,551,c3ann,4
single,551,number_of_people,4
single,551,kg_class,4
single,551,weighted_PCT_SAND,2
single,551,weighted_PCT_CLAY,2
single,551,weighted_ORGANIC,2
single,551,SLOPE,2
single,551,elevation,2
single,551,ASPECT,2
single,551,LULC_states,6
single,552,primf,2
single,552,secdf,2
single,552,pastr,2
single,552,range,2
single,552,primn,2
single,552,c4per,2
single,552,secmb,2
single,552,c4ann,2
single,552,c3per,2
single,552,urban,2
single,552,secma,2
single,552,secdn,2
single,552,c3nfx,2
single,552,c3ann,2
single,552,number_of_people,2
single,552,kg_class,2
single,552,weighted_PCT_SAND,1
single,552,weighted_PCT_CLAY,1
single,552,weighted_ORGANIC,1
single,552,SLOPE,1
single,552,ASPECT,1
single,552,elevation,1
single,552,LULC_states,3
single,553,secdf,4
single,553,range,4
single,553,primn,4
single,553,primf,4
single,553,pastr,4
single,553,c4per,4
single,553,c3per,4
single,553,c4ann,4
single,553,urban,4
single,553,secma,4
single,553,c3nfx,4
single,553,secdn,4
single,553,secmb,4
single,553,c3ann,4
single,553,number_of_people,4
single,553,kg_class,4
single,553,weighted_PCT_SAND,2
single,553,weighted_PCT_CLAY,2
single,553,weighted_ORGANIC,2
single,553,SLOPE,2
single,553,elevation,2
single,553,ASPECT,2
single,553,LULC_states,6
single,554,primn,8
single,554,secdf,8
single,554,range,8
single,554,primf,8
single,554,c4per,8
single,554,pastr,8
single,554,c4ann,8
single,554,urban,8
single,554,c3per,8
single,554,secmb,8
single,554,secma,8
single,554,c3nfx,8
single,554,c3ann,8
single,554,secdn,8
single,554,number_of_people,8
single,554,kg_class,8
single,554,weighted_PCT_SAND,4
single,554,weighted_ORGANIC,4
single,554,SLOPE,4
single,554,weighted_PCT_CLAY,4
single,554,elevation,4
single,554,ASPECT,4
single,554,LULC_states,12
single,555,secdf,2
single,555,range,2
single,555,primn,2
single,555,primf,2
single,555,pastr,2
single,555,c4per,2
single,555,c4ann,2
single,555,c3per,2
single,555,urban,2
single,555,secma,2
single,555,secmb,2
single,555,secdn,2
single,555,c3nfx,2
single,555,c3ann,2
single,555,number_of_people,2
single,555,kg_class,2
single,555,weighted_PCT_SAND,1
single,555,weighted_PCT_CLAY,1
single,555,SLOPE,1
single,555,weighted_ORGANIC,1
single,555,elevation,1
single,555,ASPECT,1
single,555,LULC_states,3
single,556,range,8
single,556,secdf,8
single,556,primn,8
single,556,pastr,8
single,556,c4ann,8
single,556,primf,8
single,556,c4per,8
single,556,c3per,8
single,556,urban,8
single,556,secmb,8
single,556,secma,8
single,556,secdn,8
single,556,c3nfx,8
single,556,c3ann,8
single,556,number_of_people,8
single,556,kg_class,8
single,556,weighted_PCT_SAND,4
single,556,weighted_PCT_CLAY,4
single,556,weighted_ORGANIC,4
single,556,SLOPE,4
single,556,elevation,4
single,556,ASPECT,4
single,556,LULC_states,12
single,557,secdf,2
single,557,primn,2
single,557,range,2
single,557,pastr,2
single,557,primf,2
single,557,c4ann,2
single,557,c4per,2
single,557,c3per,2
single,557,secma,2
single,557,urban,2
single,557,secdn,2
single,557,secmb,2
single,557,c3nfx,2
single,557,c3ann,2
single,557,number_of_people,2
single,557,kg_class,2
single,557,weighted_PCT_SAND,1
single,557,weighted_PCT_CLAY,1
single,557,weighted_ORGANIC,1
single,557,SLOPE,1
single,557,elevation,1
single,557,ASPECT,1
single,557,LULC_states,3
single,558,secdf,4
single,558,range,4
single,558,primn,4
single,558,primf,4
single,558,pastr,4
single,558,c4per,4
single,558,c4ann,4
single,558,c3per,4
single,558,secmb,4
single,558,secma,4
single,558,urban,4
single,558,secdn,4
single,558,c3nfx,4
single,558,c3ann,4
single,558,number_of_people,4
single,558,kg_class,4
single,558,weighted_PCT_SAND,2
single,558,weighted_PCT_CLAY,2
single,558,weighted_ORGANIC,2
single,558,elevation,2
single,558,SLOPE,2
single,558,ASPECT,2
single,558,LULC_states,6
single,559,range,8
single,559,secdf,8
single,559,primn,8
single,559,primf,8
single,559,pastr,8
single,559,c4per,8
single,559,c4ann,8
single,559,c3per,8
single,559,urban,8
single,559,secmb,8
single,559,secma,8
single,559,secdn,8
single,559,c3nfx,8
single,559,c3ann,8
single,559,number_of_people,8
single,559,kg_class,8
single,559,weighted_PCT_SAND,4
single,559,weighted_PCT_CLAY,4
single,559,weighted_ORGANIC,4
single,559,SLOPE,4
single,559,ASPECT,4
single,559,elevation,4
single,559,LULC_states,12
single,560,secdf,2
single,560,range,2
single,560,primn,2
single,560,primf,2
single,560,c4per,2
single,560,c4ann,2
single,560,pastr,2
single,560,urban,2
single,560,secmb,2
single,560,c3per,2
single,560,secma,2
single,560,c3nfx,2
single,560,secdn,2
single,560,c3ann,2
single,560,number_of_people,2
single,560,kg_class,2
single,560,weighted_PCT_CLAY,1
single,560,weighted_PCT_SAND,1
single,560,weighted_ORGANIC,1
single,560,SLOPE,1
single,560,elevation,1
single,560,ASPECT,1
single,560,LULC_states,3
single,561,secdf,4
single,561,range,4
single,561,primn,4
single,561,primf,4
single,561,pastr,4
single,561,c4per,4
single,561,c4ann,4
single,561,c3per,4
single,561,urban,4
single,561,secmb,4
single,561,secma,4
single,561,secdn,4
single,561,c3nfx,4
single,561,c3ann,4
single,561,number_of_people,4
single,561,kg_class,4
single,561,weighted_PCT_SAND,2
single,561,weighted_PCT_CLAY,2
single,561,weighted_ORGANIC,2
single,561,SLOPE,2
single,561,elevation,2
single,561,ASPECT,2
single,561,LULC_states,6
single,562,secdf,8
single,562,range,8
single,562,primn,8
single,562,primf,8
single,562,pastr,8
single,562,c4ann,8
single,562,c4per,8
single,562,c3per,8
single,562,secmb,8
single,562,urban,8
single,562,c3nfx,8
single,562,secma,8
single,562,secdn,8
single,562,c3ann,8
single,562,number_of_people,8
single,562,kg_class,8
single,562,weighted_PCT_SAND,4
single,562,weighted_PCT_CLAY,4
single,562,weighted_ORGANIC,4
single,562,SLOPE,4
single,562,elevation,4
single,562,ASPECT,4
single,562,LULC_states,12
single,563,range,4
single,563,secdf,4
single,563,primn,4
single,563,primf,4
single,563,c4per,4
single,563,c4ann,4
single,563,pastr,4
single,563,c3per,4
single,563,secmb,4
single,563,urban,4
single,563,secma,4
single,563,secdn,4
single,563,c3nfx,4
single,563,c3ann,4
single,563,number_of_people,4
single,563,kg_class,4
single,563,weighted_PCT_SAND,2
single,563,weighted_PCT_CLAY,2
single,563,SLOPE,2
single,563,weighted_ORGANIC,2
single,563,ASPECT,2
single,563,elevation,2
single,563,LULC_states,6
single,564,secdf,2
single,564,range,2
single,564,primn,2
single,564,primf,2
single,564,pastr,2
single,564,c4per,2
single,564,c4ann,2
single,564,c3per,2
single,564,urban,2
single,564,secmb,2
single,564,secma,2
single,564,c3nfx,2
single,564,c3ann,2
single,564,secdn,2
single,564,number_of_people,2
single,564,kg_class,2
single,564,weighted_PCT_SAND,1
single,564,weighted_PCT_CLAY,1
single,564,weighted_ORGANIC,1
single,564,SLOPE,1
single,564,elevation,1
single,564,ASPECT,1
single,564,LULC_states,3
single,565,secdf,4
single,565,primn,4
single,565,range,4
single,565,c4per,4
single,565,primf,4
single,565,pastr,4
single,565,c4ann,4
single,565,c3per,4
single,565,urban,4
single,565,secmb,4
single,565,secma,4
single,565,c3nfx,4
single,565,secdn,4
single,565,c3ann,4
single,565,number_of_people,4
single,565,kg_class,4
single,565,weighted_PCT_SAND,2
single,565,weighted_ORGANIC,2
single,565,weighted_PCT_CLAY,2
single,565,SLOPE,2
single,565,elevation,2
single,565,ASPECT,2
single,565,LULC_states,6
single,566,secdf,8
single,566,range,8
single,566,primn,8
single,566,primf,8
single,566,pastr,8
single,566,c4per,8
single,566,c4ann,8
single,566,c3per,8
single,566,urban,8
single,566,secmb,8
single,566,secma,8
single,566,secdn,8
single,566,c3ann,8
single,566,c3nfx,8
single,566,number_of_people,8
single,566,kg_class,8
single,566,weighted_PCT_CLAY,4
single,566,weighted_PCT_SAND,4
single,566,weighted_ORGANIC,4
single,566,elevation,4
single,566,ASPECT,4
single,566,SLOPE,4
single,566,LULC_states,12
single,567,secdf,2
single,567,range,2
single,567,primn,2
single,567,primf,2
single,567,pastr,2
single,567,c4per,2
single,567,c4ann,2
single,567,urban,2
single,567,secmb,2
single,567,c3per,2
single,567,secma,2
single,567,secdn,2
single,567,c3nfx,2
single,567,c3ann,2
single,567,number_of_people,2
single,567,kg_class,2
single,567,weighted_PCT_SAND,1
single,567,weighted_PCT_CLAY,1
single,567,weighted_ORGANIC,1
single,567,SLOPE,1
single,567,elevation,1
single,567,ASPECT,1
single,567,LULC_states,3
single,568,secdf,4
single,568,range,4
single,568,primn,4
single,568,primf,4
single,568,c4per,4
single,568,pastr,4
single,568,c4ann,4
single,568,c3per,4
single,568,urban,4
single,568,secmb,4
single,568,secma,4
single,568,secdn,4
single,568,c3nfx,4
single,568,c3ann,4
single,568,number_of_people,4
single,568,kg_class,4
single,568,weighted_PCT_SAND,2
single,568,weighted_PCT_CLAY,2
single,568,weighted_ORGANIC,2
single,568,SLOPE,2
single,568,elevation,2
single,568,ASPECT,2
