pool_size,file_size,file_index,wall_us
1000,1048576,876,872.93
10000,102400,6968,119.50
10000,10240,4665,106.08
10000,102400,7850,111.41
10000,10240,9863,106.58
10000,102400,6749,129.76
1000,102400,651,109.18
10000,10240,880,98.85
10000,10240,988,98.32
1000,1048576,714,1361.72
10000,10240,2050,100.72
10000,102400,1452,115.54
1000,10240,293,99.46
10000,10240,2153,98.10
10000,102400,1650,109.40
10000,1048576,5729,1325.72
10000,102400,5068,128.80
10000,102400,2621,109.09
10000,1048576,7345,996.21
10000,102400,5557,139.09
10000,1048576,893,875.42
10000,1048576,6926,674.55
10000,1048576,3597,611.29
10000,102400,3000,120.92
10000,102400,568,100.28
1000,10485760,593,3602.38
10000,10240,4557,114.29
10000,1048576,4666,737.15
1000,1048576,436,785.69
10000,1048576,4669,1072.12
1000,102400,239,120.41
10000,10240,3315,94.07
10000,102400,6867,116.71
1000,102400,12,131.08
10000,10240,351,111.18
10000,1048576,718,745.01
10000,102400,2053,131.43
10000,102400,7710,120.27
10000,1048576,8250,966.53
10000,1048576,832,719.73
10000,102400,8385,121.33
10000,10240,991,92.75
10000,1048576,9513,742.08
10000,1048576,3652,748.08
10000,102400,7600,127.41
10000,102400,9828,116.67
10000,10240,3185,104.91
10000,102400,318,123.06
10000,10240,2811,112.32
1000,1048576,968,916.30
10000,1048576,4852,785.92
10000,102400,9460,133.39
10000,10240,4105,94.63
10000,10240,5404,104.13
10000,1048576,825,787.74
10000,102400,1089,116.32
10000,10240,7108,94.04
10000,1048576,4136,1793.35
10000,10240,5181,100.23
10000,1048576,6813,618.15
1000,1048576,939,967.87
10000,102400,2169,115.11
10000,1048576,2413,807.09
10000,1048576,499,1004.50
1000,102400,898,115.06
1000,102400,785,112.91
10000,102400,1666,111.35
10000,102400,4432,115.94
10000,102400,8231,144.74
1000,10485760,986,4655.32
10000,10240,4544,103.08
10000,10240,131,241.02
10000,10240,992,95.97
10000,10240,6280,89.62
1000,1048576,408,2030.11
10000,1048576,8976,2230.93
10000,10240,2794,95.45
10000,10240,3360,89.51
10000,102400,7407,115.03
10000,1048576,497,1684.14
10000,102400,8350,128.26
10000,102400,6756,102.81
1000,10240,89,97.86
10000,1048576,2593,1769.45
10000,10240,8089,107.15
10000,1048576,6819,1917.95
10000,10240,1906,102.93
10000,1048576,6895,2008.34
10000,102400,8237,113.56
1000,10485760,759,42645.16
10000,1048576,3190,9982.89
10000,102400,4927,132.76
10000,10240,1411,324.32
10000,1048576,7936,6662.25
10000,1048576,6465,3206.92
1000,10240,958,270.30
10000,1048576,6833,6816.34
10000,102400,5817,264.56
10000,10240,5904,227.82
10000,1048576,6898,7441.12
10000,102400,5689,125.82
10000,102400,5824,105.03
10000,1048576,5413,7274.95
10000,1048576,587,5596.84
10000,10240,452,140.87
10000,1048576,4804,5442.79
10000,102400,4825,127.84
10000,1048576,2072,9071.16
10000,1048576,3361,4200.09
10000,1048576,6464,5250.05
10000,102400,4473,233.06
10000,10240,2157,96.70
10000,102400,6088,218.88
10000,1048576,2696,2364.71
10000,10240,836,246.18
10000,10240,5876,100.29
10000,1048576,3584,2209.78
10000,10240,1532,101.24
10000,10240,5345,92.88
10000,10240,8627,92.66
10000,1048576,139,3940.95
10000,1048576,7545,10083.99
10000,102400,5338,270.93
10000,1048576,5653,3594.77
10000,102400,1201,295.04
10000,1048576,7973,2553.98
10000,102400,630,130.67
1000,1048576,121,3088.75
10000,102400,6127,118.57
10000,102400,1778,106.37
1000,102400,290,113.08
1000,102400,636,230.19
10000,10240,9496,236.19
1000,102400,403,114.06
10000,102400,3996,113.50
10000,10240,9717,99.04
1000,102400,526,114.47
10000,102400,3142,119.03
10000,10240,1083,97.95
10000,10240,8915,100.68
10000,102400,1042,110.34
10000,10240,3142,103.13
10000,102400,2859,116.38
10000,1048576,9690,1878.46
10000,10240,1554,108.37
10,1048576,6,1712.36
10000,10240,7399,113.99
10000,1048576,6591,1148.92
10000,1048576,6968,1161.14
10000,1048576,5190,4705.75
10000,10240,3965,111.75
10000,102400,216,117.96
10000,10240,8547,97.62
10000,1048576,7227,1027.02
10000,10240,1984,321.64
10000,10240,2305,109.81
100,1048576,50,1321.92
10000,1048576,1429,2808.70
1000,10485760,602,5993.90
10000,1048576,9887,1653.71
10000,1048576,8251,969.90
10000,1048576,8462,1504.15
10000,1048576,1357,1333.52
10000,102400,3218,143.05
10000,102400,2897,125.32
10000,10240,2329,100.15
10000,102400,5504,231.06
10000,102400,1831,141.40
10000,102400,9212,120.12
10000,1048576,5092,1513.29
10000,102400,5614,120.41
1000,102400,907,120.12
10000,1048576,4583,1647.31
10000,1048576,1531,1877.56
10000,102400,6118,128.37
1000,1048576,866,3400.23
10000,10240,2590,104.08
10000,1048576,9864,1908.33
10000,10240,7457,106.95
1000,102400,280,118.13
10000,1048576,588,3229.46
10000,10240,455,111.01
10000,1048576,2914,6123.35
10000,1048576,5442,5702.06
1000,1048576,984,6209.81
10000,1048576,8429,4412.16
10000,10240,7164,227.69
10000,102400,4685,324.96
10000,10240,3092,226.11
10000,10240,8189,101.07
10000,10240,8906,94.38
1000,10485760,101,14266.52
1000,10485760,604,27118.38
1000,1048576,524,4009.41
10000,1048576,2642,4894.01
10000,1048576,660,4305.59
1000,1048576,291,2407.20
10000,10240,9876,239.55
10000,102400,664,119.61
10000,102400,4113,111.82
10000,10240,794,152.99
10000,1048576,2113,1915.07
10000,10240,165,100.87
10000,10240,2239,86.84
1000,10240,905,88.34
10000,1048576,5617,1254.32
10000,1048576,3419,1456.53
10000,102400,6787,127.72
10000,10240,7670,96.01
10000,1048576,3683,2426.10
1000,102400,113,124.24
10000,102400,2389,113.54
10000,1048576,9200,2310.11
10000,10240,4509,245.38
10000,10240,908,97.31
1000,10240,531,92.34
10000,10240,9313,94.84
10000,10240,1558,98.03
10000,102400,332,112.43
1000,1048576,992,1450.64
10000,10240,1327,98.94
10000,10240,7292,89.43
10000,10240,9884,83.05
1000,102400,379,119.83
10000,1048576,3171,2393.49
10000,102400,9873,120.25
10000,102400,6831,111.74
10000,102400,9872,106.97
10000,102400,3008,107.99
1000,10240,765,98.38
10000,10240,6949,105.12
1000,10485760,81,6155.37
10000,10240,6776,107.36
10000,1048576,3944,1204.45
10000,102400,3909,121.93
1000,102400,399,117.95
10000,10240,7519,97.44
10000,10240,2890,101.31
10000,102400,846,114.18
10000,1048576,9220,1865.93
10000,10240,8499,102.22
10000,1048576,2704,1398.79
10000,1048576,9233,1221.83
10000,1048576,7533,2059.72
10000,102400,3222,120.54
10000,102400,8009,111.72
10000,102400,1119,112.01
10000,102400,2183,113.18
10000,10240,7271,100.96
10000,10240,5881,93.85
10000,102400,6431,120.97
10000,1048576,4598,2316.83
10000,10240,6181,98.91
10000,1048576,108,2102.31
10000,1048576,5354,1558.08
10000,10240,5705,101.75
10000,10240,7391,101.95
10000,1048576,3647,2210.60
10000,102400,2492,114.55
10000,1048576,7933,5007.20
10000,102400,2494,129.53
10000,10240,5043,102.96
100,102400,26,111.33
10000,1048576,5672,2048.83
10000,1048576,7952,1741.58
10000,102400,2196,111.60
1000,102400,30,117.47
10000,102400,2141,111.53
10000,102400,3007,112.47
1000,10240,536,98.47
10000,102400,8023,109.36
10000,1048576,9763,2464.31
10000,10240,9793,102.98
10000,1048576,2809,3469.61
10000,10240,7219,101.70
10000,102400,8147,111.78
10000,1048576,5566,2418.57
10000,1048576,9509,5004.97
10000,1048576,7459,1828.00
10000,102400,3321,245.84
10000,1048576,2599,1821.05
10000,102400,1774,217.88
10000,10240,3538,99.04
10000,10240,9719,100.11
10000,10240,3539,98.64
1000,10485760,657,46589.73
10000,102400,5410,394.05
10000,102400,5798,256.19
10000,1048576,8945,7211.98
10000,10240,5463,329.42
10000,102400,7898,238.79
10000,1048576,5461,3188.96
10000,1048576,7219,4490.50
10000,102400,3524,118.19
10000,10240,6237,96.86
10000,1048576,818,3424.01
10000,10240,8262,100.50
10000,10240,8919,208.75
10000,102400,5978,242.30
10000,1048576,9711,4625.38
10000,102400,3,122.10
10000,1048576,532,5705.27
10000,10240,3649,105.96
10000,102400,8210,113.97
10000,102400,1523,107.03
10000,102400,6087,224.84
10000,10240,5771,208.51
10000,10240,358,105.07
1000,10240,168,105.54
10000,102400,7746,117.15
10000,1048576,8252,4964.62
10000,1048576,216,5406.61
10000,10240,120,311.08
10000,102400,521,218.82
10000,1048576,66,2692.57
10000,1048576,912,2070.84
10000,10240,6661,102.71
10000,1048576,6288,6269.08
10000,1048576,8041,3757.83
10,1048576,4,9714.70
1000,10485760,843,32961.85
10000,1048576,2277,2812.94
10000,1048576,5901,2272.65
10000,10240,9725,115.59
10000,102400,3759,364.79
10000,10240,3194,94.64
10000,1048576,5339,1622.96
1000,102400,618,130.83
10000,1048576,8629,1706.82
10000,102400,6961,127.64
10000,10240,6558,277.27
10000,10240,371,93.13
1000,10240,58,100.75
10000,10240,8328,94.14
10000,102400,9656,118.28
10000,10240,1723,102.63
10000,1048576,1076,1494.00
10000,1048576,5308,2365.15
10000,1048576,410,2276.19
10000,10240,4879,113.38
10000,102400,7613,123.77
100,1048576,10,3641.70
10000,102400,5332,120.78
10000,1048576,9785,9900.22
10000,10240,2398,193.03
10000,1048576,9807,5718.19
10000,102400,6565,113.24
10000,1048576,8266,6486.85
10000,102400,7269,130.75
10000,10240,7264,135.51
10000,10240,2701,96.33
10000,102400,9912,125.74
1000,10240,414,99.74
10000,10240,9301,98.27
1000,102400,601,434.11
10000,102400,1955,112.49
10000,1048576,9453,4842.66
10000,1048576,455,7298.86
10000,102400,5301,225.80
10000,10240,1697,116.61
10000,1048576,1908,4600.14
10000,10240,8311,213.39
10000,102400,3954,115.44
10000,102400,7379,228.99
1000,10240,244,92.06
10000,1048576,6869,3897.57
10000,102400,2954,124.54
10000,1048576,4832,4527.67
10000,10240,9534,103.82
100,10485760,64,14903.68
10000,102400,6614,254.49
10000,102400,7946,234.71
10000,102400,2258,108.13
100,10485760,41,16711.76
10000,10240,5910,353.81
10000,10240,3788,101.99
10000,1048576,1269,1807.60
1000,1048576,891,3704.05
1000,10485760,258,46664.17
10000,1048576,4591,2311.87
10000,1048576,4443,9957.97
10000,102400,8852,470.32
1000,10485760,824,74380.32
10000,102400,1681,220.38
10000,102400,3130,343.82
1000,102400,396,112.76
10000,10240,6119,279.50
10000,102400,8239,155.54
10000,102400,8194,116.41
1000,10485760,917,10903.27
10000,10240,4988,230.63
10000,10240,1346,326.12
10000,1048576,3984,1794.39
10000,1048576,7433,1654.69
10000,10240,8637,104.01
10000,102400,4395,359.11
10000,1048576,5443,2409.21
10000,1048576,1253,1491.86
10000,1048576,8001,1707.69
10000,102400,2353,128.88
10000,10240,6061,222.03
10000,10240,5488,98.00
100,1048576,34,1685.42
10000,1048576,5964,2670.96
1000,1048576,464,2094.31
10000,102400,5339,127.98
10000,1048576,4526,1311.53
10000,102400,2217,119.41
10000,10240,5922,99.39
10000,102400,187,115.96
10000,1048576,7871,2076.68
10000,102400,6090,219.60
10000,10240,2897,201.75
10000,102400,5997,123.11
10000,102400,8643,120.62
10000,102400,2337,118.56
10000,1048576,9703,1368.25
10000,1048576,5245,2751.76
10000,1048576,7697,1228.77
10000,1048576,4364,1017.03
10000,10240,4269,104.61
1000,10240,363,103.30
10000,102400,9584,122.66
10000,1048576,4767,1487.63
10000,1048576,3955,1353.28
10000,102400,9683,128.49
10000,1048576,6224,1753.44
10000,1048576,7315,1322.19
10000,102400,3208,122.13
1000,102400,494,112.63
10000,1048576,9074,1748.72
100,102400,44,128.72
1000,10485760,963,20608.96
10000,102400,8656,276.48
10000,102400,7479,250.77
10000,102400,3263,329.21
10000,1048576,3394,4383.50
10000,10240,1849,105.15
1000,102400,318,114.44
10000,102400,4717,113.42
10000,102400,8360,250.71
10000,10240,7729,100.28
10000,10240,8294,104.96
10000,10240,71,98.19
10000,10240,2424,98.87
10000,10240,1025,107.53
10000,102400,7947,115.05
1000,10240,13,99.75
10000,10240,9424,103.21
10000,10240,5975,99.88
10000,102400,2623,120.22
10000,10240,9277,99.97
10000,102400,8649,106.42
10000,102400,7313,122.16
10000,102400,3479,107.25
10000,102400,2394,121.88
10000,102400,8141,114.70
1000,10485760,341,68852.14
10000,10240,7214,289.36
1000,10485760,890,13764.52
10000,10240,5935,162.53
10000,102400,2947,338.97
10000,1048576,2759,2667.91
10000,10240,3512,111.38
10000,102400,5161,118.13
1000,10485760,494,10111.23
10000,10240,8421,348.15
10000,102400,2305,138.06
10000,102400,7819,367.82
10000,1048576,3901,2196.61
10000,102400,3956,123.98
10000,102400,1488,250.15
10000,1048576,8748,2487.16
10000,10240,162,105.39
1000,10485760,731,10927.83
10000,10240,8963,330.05
10000,10240,8239,204.77
10000,10240,9561,202.77
10000,10240,893,110.29
10000,1048576,4502,2595.11
1000,10485760,525,74554.00
1000,1048576,508,3332.41
10000,1048576,7718,6823.70
10000,1048576,6098,2640.48
10000,1048576,6004,3911.76
10000,1048576,8271,2227.83
10000,10240,8422,215.17
10000,10240,7839,233.43
10000,10240,8472,204.57
10000,102400,5645,112.54
10000,102400,5164,115.55
10000,102400,7520,298.14
10000,1048576,2321,2022.26
10000,10240,150,105.86
10000,102400,485,109.64
10000,10240,5169,98.39
10000,10240,9119,98.62
10000,10240,5466,98.27
10000,10240,5661,103.31
10000,1048576,6661,6150.19
10000,1048576,5366,2131.38
10000,102400,9905,121.71
10000,1048576,9774,1647.74
10000,1048576,8443,1093.52
10000,10240,2338,103.79
10000,102400,3799,108.14
10000,102400,7490,116.41
1000,10485760,396,4797.95
10000,102400,5525,125.73
10000,102400,5289,259.98
10000,10240,3029,139.35
10000,10240,9156,93.23
10000,1048576,2834,1547.78
10000,102400,4132,126.58
10000,1048576,701,5002.84
10000,102400,2580,113.02
10000,102400,3831,216.18
10000,102400,7133,113.73
10000,10240,8685,99.61
10000,102400,5269,114.72
10000,1048576,2862,2911.54
10000,102400,6018,122.72
10000,10240,2932,94.77
10000,1048576,6379,2582.24
10000,10240,502,102.83
10000,10240,2123,92.83
10000,1048576,4714,7012.97
1000,10240,241,109.89
10000,10240,1505,91.38
1000,1048576,159,7360.04
10000,10240,68,230.00
10000,1048576,8013,7688.94
10000,102400,430,128.32
10000,1048576,1163,13914.37
10000,1048576,9596,7820.47
1000,102400,279,249.61
10000,10240,3228,356.92
10000,10240,118,99.60
10000,1048576,2384,5559.62
10000,10240,7763,101.23
10000,1048576,3905,6346.14
10000,10240,5699,104.19
10000,102400,7126,112.02
1000,10240,327,320.88
10000,1048576,6044,6843.86
10000,1048576,6324,8555.47
1000,1048576,427,4067.58
10000,10240,996,116.14
10000,102400,6562,120.02
10000,1048576,7704,4607.28
10000,1048576,2213,3961.24
10000,1048576,4614,8821.05
100,10485760,17,51323.79
10000,102400,7194,330.31
10000,10240,378,101.06
10000,10240,5629,330.63
100,104857600,79,93830.82
10000,1048576,1650,7506.21
10000,10240,7318,413.08
10000,10240,1519,102.01
10000,102400,7897,187.39
10000,102400,3560,166.90
1000,102400,942,133.21
10000,102400,7515,266.74
10000,1048576,9547,3055.17
10000,10240,2559,106.19
10000,10240,6506,101.98
10000,102400,7808,121.25
10000,10240,9617,104.48
10000,102400,4907,118.36
1000,10240,253,103.75
1000,10485760,885,52681.30
10000,102400,7073,189.54
10000,1048576,4802,7061.60
10000,1048576,7384,3223.34
10000,102400,7934,343.03
10000,10240,7583,100.27
1000,102400,828,114.01
10000,102400,4811,239.23
10000,10240,6033,111.02
1000,10240,403,100.71
1000,10485760,66,36020.17
10000,10240,2094,291.61
10000,102400,7270,347.19
10000,102400,2585,159.32
10000,10240,15,248.64
10000,10240,8665,216.68
10000,1048576,3821,782.13
10000,102400,8425,135.33
10000,102400,171,116.75
10000,1048576,5691,829.08
1000,10485760,603,3632.07
10000,10240,8425,114.28
10000,1048576,6230,713.38
10000,1048576,6711,760.90
1000,10240,943,110.02
10000,102400,8038,123.17
10000,102400,994,124.55
10000,10240,3072,103.15
100,10485760,37,3924.63
10000,102400,3886,141.43
10000,10240,1568,208.87
10000,1048576,1284,607.17
10000,1048576,1331,653.60
1000,10240,657,99.63
10000,10240,7135,93.54
10000,10240,6856,110.02
10000,102400,5367,119.57
10000,1048576,7496,837.88
10000,1048576,6010,678.40
10000,102400,9935,123.61
10000,10240,8601,91.21
10000,1048576,6477,727.32
10000,102400,9957,146.37
10000,10240,6554,102.65
10000,10240,3567,103.15
10000,1048576,7784,805.10
10000,1048576,6303,731.58
10000,1048576,214,582.28
1000,102400,673,122.20
10000,10240,962,92.71
10000,1048576,3578,756.68
10000,102400,3158,129.75
10000,10240,833,107.81
10000,102400,9144,118.25
10000,1048576,5891,869.15
10000,10240,3726,110.12
10000,102400,7785,117.62
10000,102400,1625,120.76
10000,102400,9452,121.63
10000,1048576,5144,844.90
10000,102400,3631,134.04
10000,102400,2957,116.58
100,104857600,35,35773.56
1000,10485760,630,11244.32
10000,1048576,1999,4161.04
10000,10240,6450,117.73
10000,1048576,5360,3395.91
10000,102400,266,358.61
10000,1048576,1217,4997.45
1000,102400,72,126.62
10000,1048576,6417,3105.74
10000,1048576,7740,3447.20
10000,1048576,5849,9081.14
10000,102400,2215,342.67
10000,102400,7224,236.87
10000,102400,8029,293.49
10000,1048576,1976,4853.79
10000,10240,2571,326.16
10000,1048576,2193,6750.89
10000,102400,6866,252.40
10000,10240,8631,107.17
10000,10240,6697,203.96
10000,102400,1030,112.42
10000,10240,2751,96.59
10000,10240,3738,238.35
10000,102400,3334,124.29
10000,10240,5175,102.87
1000,1048576,223,3627.28
10000,1048576,7117,3372.70
10000,10240,1596,318.40
10000,1048576,9580,4058.84
10000,1048576,9672,4427.44
10000,102400,655,127.30
10000,102400,7740,117.65
10000,1048576,4898,4177.74
10000,10240,6124,104.41
10000,102400,6967,112.75
10000,102400,7390,112.24
1000,10485760,734,55834.42
1000,102400,744,323.29
10000,1048576,7209,4789.78
10000,1048576,7245,6875.89
10000,10240,715,369.87
10000,10240,4873,138.73
10000,1048576,7141,2121.88
10000,102400,730,122.12
10000,102400,3993,111.00
1000,1048576,654,2441.67
10000,102400,8737,351.50
10000,102400,7300,262.70
1000,1048576,910,1612.30
10000,102400,6732,131.37
10000,102400,6706,124.18
10000,102400,105,135.92
10000,1048576,8398,825.31
100,104857600,45,35965.41
1000,10485760,621,9882.83
10000,1048576,5624,9537.29
1000,10240,549,155.94
10000,1048576,1264,6549.01
10000,1048576,1826,932.06
10000,10240,4029,113.43
10000,102400,6675,127.02
10000,10240,2898,114.34
10000,1048576,2864,817.87
10000,102400,2587,130.73
10000,1048576,3005,674.08
10000,1048576,9407,880.99
10000,102400,3549,125.71
10000,102400,6027,125.09
10000,10240,8489,107.75
10000,10240,2130,119.15
100,10485760,1,9482.42
10000,10240,9409,113.86
10000,10240,1436,105.78
10000,1048576,149,5429.81
10000,102400,8545,129.55
10000,1048576,1425,4290.57
10000,1048576,8671,3964.38
10000,10240,1746,322.34
10000,10240,198,94.51
10000,1048576,9046,6067.09
10000,102400,2834,256.93
1000,1048576,663,4780.87
1000,102400,378,123.61
1000,102400,407,252.93
10000,102400,7369,116.84
10000,1048576,3104,2420.44
10000,102400,4131,141.78
10000,1048576,6524,1043.45
10000,1048576,7947,1229.96
10000,1048576,1660,3687.78
1000,102400,905,130.46
10000,10240,5958,111.14
10000,10240,7649,111.61
10000,102400,3881,144.24
10000,102400,8517,106.22
10000,102400,7735,112.01
1000,10485760,36,23868.44
10000,1048576,4691,3407.18
10000,102400,2009,133.32
10000,1048576,6773,14238.30
10000,10240,5080,273.42
10000,10240,1433,231.99
10000,102400,1509,115.69
10000,10240,139,98.29
10000,1048576,6549,5850.37
10000,1048576,7164,5568.89
10000,10240,7772,217.06
10000,102400,2781,137.14
10000,1048576,8349,7994.74
10000,1048576,8609,6826.32
10000,1048576,80,10834.93
10000,1048576,3904,12558.56
10000,10240,3674,163.53
10000,10240,2599,387.14
10000,102400,479,114.25
10000,102400,9812,246.08
10000,1048576,3990,10785.61
10000,1048576,571,2918.39
10000,10240,1075,132.29
10000,102400,5393,127.47
10,104857600,3,59891.90
10000,10240,3348,570.77
1000,10485760,626,12604.84
10000,102400,3659,368.23
10000,102400,1775,175.62
10000,1048576,4451,785.37
10000,1048576,4206,940.07
10000,102400,3488,128.22
10000,102400,2551,239.28
10000,1048576,1150,845.82
10000,102400,6419,173.02
10000,1048576,9548,859.98
10000,10240,9887,110.58
10000,102400,8035,117.17
10000,1048576,5140,909.65
10000,10240,927,115.01
10000,102400,6372,126.02
10000,1048576,8721,957.18
10000,102400,5277,126.34
10000,1048576,6187,635.63
10000,102400,7617,124.42
10000,1048576,6924,633.04
1000,10240,304,116.19
10000,102400,8937,120.48
1000,1048576,552,885.59
10000,1048576,4895,819.15
10000,10240,1563,111.67
10000,1048576,4596,808.16
10000,102400,8887,132.50
10000,1048576,2401,767.01
10000,10240,5986,109.58
10000,102400,7698,119.05
10000,102400,8687,121.61
10000,1048576,7430,846.80
100,10240,8,114.87
10000,10240,7037,99.66
10000,1048576,9881,760.00
10000,1048576,8740,766.34
10000,102400,3258,124.23
10000,10240,5161,96.43
10000,10240,7314,96.32
10000,1048576,3168,752.46
10000,10240,3071,114.12
10000,102400,5814,129.77
10000,102400,4134,124.63
10000,10240,7143,100.44
10000,1048576,403,931.15
10000,10240,7294,108.58
10000,1048576,2909,813.84
10000,10240,3192,126.10
10000,10240,6584,100.66
10000,10240,8758,102.91
10,10240,8,101.66
10000,102400,416,119.11
10000,10240,7144,102.01
10000,10240,4711,100.02
10000,10240,8081,99.37
10000,102400,7219,110.03
10000,10240,8600,96.23
10000,10240,5896,103.19
10000,10240,5224,97.64
10000,10240,5440,99.13
10000,1048576,6846,765.79
1000,10240,436,112.67
1000,102400,427,120.97
10000,10240,8049,103.08
10000,1048576,6196,777.44
10000,102400,6910,126.53
100,1048576,59,853.26
1000,10240,109,108.18
1000,10485760,72,4277.23
10000,102400,4349,125.09
10000,10240,5561,111.40
10000,10240,53,102.16
1000,10485760,339,3583.41
10000,102400,3636,128.29
10000,1048576,3743,2317.82
10000,102400,4818,120.24
10000,1048576,5201,1562.58
10000,10240,1089,105.92
10000,1048576,6090,760.08
10000,102400,4910,115.17
10000,1048576,3462,705.71
10000,102400,2798,132.39
1000,10240,296,96.29
10000,102400,8371,115.26
10000,1048576,3789,890.06
10000,10240,5609,105.70
1000,102400,899,110.86
10000,102400,5521,136.71
10000,1048576,3868,956.61
10000,102400,9815,130.43
1000,10485760,589,4281.52
10000,102400,3989,121.02
10000,10240,3746,92.87
10000,10240,2575,93.84
10000,1048576,5935,962.27
10000,1048576,3336,39336.67
10000,10240,7714,336.98
10000,102400,2067,367.61
10000,102400,2832,374.82
10000,1048576,8989,937.89
1000,102400,268,124.68
10000,1048576,8103,724.84
10000,102400,4833,121.81
1000,102400,410,113.25
10000,102400,262,124.17
10000,102400,4166,120.96
10000,102400,4152,348.40
10000,102400,8229,120.40
1000,10485760,854,4153.72
10000,1048576,65,767.06
10000,1048576,4116,886.56
10000,1048576,4815,803.19
10000,10240,8910,115.71
10000,1048576,4015,764.25
10000,102400,2075,125.56
10000,10240,6064,100.07
10000,102400,4931,108.98
1000,1048576,292,16637.56
10000,10240,6102,339.89
10000,102400,5261,340.03
10000,1048576,4345,3556.18
10000,10240,2542,207.75
10000,10240,9519,96.74
10000,10240,2584,104.57
10000,1048576,4246,1628.07
10000,102400,8841,124.31
10000,102400,7575,113.07
10000,10240,3425,95.91
10000,102400,5280,123.45
10000,10240,1130,99.89
10000,10240,5788,105.64
10000,10240,691,102.38
10000,102400,1545,256.76
10000,1048576,2539,904.20
10000,1048576,1094,626.78
10000,102400,3317,122.77
10000,1048576,6498,760.51
10000,102400,3522,123.05
10000,1048576,463,903.61
1000,102400,929,128.03
1000,102400,242,124.33
10000,102400,4782,120.84
10000,10240,7533,106.16
10000,1048576,1041,733.08
10000,102400,2302,124.38
1000,1048576,668,699.12
10000,1048576,5604,764.68
10000,10240,5591,108.92
10000,102400,5592,128.03
10000,1048576,4481,918.92
10000,10240,750,109.71
10000,102400,9882,126.52
10000,1048576,6650,763.57
10000,10240,3329,113.10
10000,1048576,6125,748.27
1000,1048576,393,908.79
10000,102400,8779,129.31
10000,1048576,647,993.15
10000,1048576,9281,772.09
10000,1048576,9162,745.14
10000,1048576,3554,972.33
10000,102400,3382,129.74
10000,1048576,8082,1481.82
10000,1048576,4024,607.84
10000,102400,307,117.53
10000,102400,6155,116.27
10000,10240,9322,98.23
10000,1048576,6781,741.88
10000,102400,6402,128.12
1000,10240,67,103.41
10000,10240,6447,93.12
10000,1048576,5391,901.26
10000,1048576,5035,776.87
10000,10240,4559,110.20
10000,10240,5918,100.81
1000,102400,700,119.64
10000,1048576,629,953.17
10000,1048576,5843,592.54
10000,10240,4893,104.91
10000,102400,7578,112.81
10000,1048576,5287,908.43
10000,1048576,8731,719.48
10000,1048576,5499,645.41
10000,102400,6274,130.00
10000,102400,8851,114.33
10000,1048576,4254,765.97
10000,1048576,9900,730.91
10000,1048576,9079,676.96
10000,1048576,8364,584.34
100,102400,55,125.02
100,104857600,46,34750.36
10000,10240,6125,547.26
10000,102400,578,346.61
10000,1048576,1441,8219.61
10000,10240,9722,249.75
10000,10240,3900,139.13
10000,10240,2323,225.55
10000,10240,7618,99.05
1000,102400,357,116.94
10000,102400,3699,254.48
10000,1048576,7200,600.40
1000,10240,98,111.51
10000,102400,5032,271.52
10000,102400,5190,112.54
10000,102400,4153,107.96
10000,102400,7455,120.00
10000,10240,2950,97.81
10000,1048576,1645,962.31
10000,102400,6395,125.45
10000,10240,6894,97.98
10000,102400,5846,121.80
10000,102400,4108,110.12
10000,1048576,6484,1160.54
10000,102400,3504,125.27
10000,1048576,1562,1738.90
10000,1048576,9165,2922.94
10000,1048576,7695,2382.78
10000,1048576,1158,1361.12
1000,10240,240,370.21
10000,10240,3751,99.90
10000,10240,196,92.64
10000,1048576,6204,782.81
10000,1048576,1062,591.59
10000,1048576,5791,814.04
1000,1048576,693,955.89
10000,10240,8461,105.08
10000,102400,1102,118.30
10,10485760,3,3829.81
10000,102400,9257,131.97
10000,1048576,9766,1808.98
10000,10240,4279,103.34
10000,1048576,7487,789.95
10000,1048576,8186,896.44
10000,1048576,140,768.74
10000,10240,7580,109.04
10000,102400,5159,127.35
10000,102400,5679,134.27
10000,1048576,8786,777.69
10000,10240,9526,108.48
10000,102400,6098,224.39
10000,10240,1332,99.10
10000,10240,8090,109.12
10000,102400,89,113.49
10000,102400,4246,120.85
1000,1048576,279,965.59
10000,1048576,9422,873.19
10000,10240,215,128.22
10000,10240,7232,98.92
10000,1048576,6400,908.12
10000,102400,3071,121.33
10000,10240,1439,101.22
10000,10240,6750,104.71
10000,1048576,1273,847.13
10000,102400,8227,123.16
10000,102400,5226,116.16
10000,102400,6129,124.27
1000,10240,93,105.78
1000,10240,876,97.64
10000,102400,5624,114.84
1000,102400,255,117.21
10000,1048576,5029,887.80
10000,102400,8895,124.38
10000,102400,4640,121.09
10000,102400,7976,117.54
10000,1048576,3648,884.11
1000,10240,249,105.28
10000,102400,3313,118.12
1000,10240,70,102.45
10000,10240,6659,102.31
10000,102400,9044,126.27
10000,1048576,6455,752.01
10000,102400,2007,135.18
10000,102400,4944,116.11
10000,10240,2921,101.46
10000,102400,645,118.29
10000,102400,2102,117.58
10000,102400,1712,119.56
10000,1048576,3352,758.35
10000,1048576,5073,920.89
10000,102400,2514,126.30
10000,1048576,2702,873.69
10000,1048576,6119,679.38
10000,10240,8913,107.12
10000,1048576,1375,704.88
10000,1048576,5121,832.21
10000,10240,9140,107.48
10000,1048576,5023,937.02
10000,10240,1620,107.44
1000,10240,452,105.65
10000,1048576,8260,812.79
